link,date,content,school
https://www.unt.edu/notices/covid-19-update-26,1-May-2020,"Join Rec Sports for 4 weeks as we ""Choose to Move"" our bodies for at least 30 minutes every day!  

This program will include:

Daily physical activity recommendations and tracking
Weekly motivation and updates via email
Snack Stretches: every Monday at 1:30 p.m. Learn a little about healthy snacking at home while we take a quick 15-minute afternoon stretch break together
Well Talk Wednesdays: 11 to 11:30 a.m. Each week will focus on a new topic to help keep you and your family healthy and active while working from home
Family Fun Fridays: 10 to 10:30 a.m. A quick 30-minute activity session that can be done with the whole family
Today, Friday, May 1, our Fitness Director Wendy Comfort will offer a sneak peek of the program and how to track your activity! Zoom sessions will be available at 8:15 a.m., 11 a.m. and 4 p.m. Links to her preview classes and how to register for the Choose to Move challenge for free can all be found HERE.

Focus on yourself. Learn and try something new. Accept the challenge and Choose to Move.

President Smatresk will be hosting a virtual Town Hall from 3 to 4:30 p.m. Monday, May 4, in order to share campus updates and answer questions.

You can watch and submit questions during the Town Hall by clicking here Monday. The president will share information about what to expect as the university works toward bringing us back together on campus, as well as talk about what is working well right now and what faculty, staff and students need help with to keep us moving forward.

If you want to submit a question in advance of the Town Hall, please email untpresident@unt.edu.

Going above and beyond: Stories from UNT’s COVID-19 response

Jimmy Morris, Lead HVAC Technician, submitted this story:

I would like to bring to your attention my supervisor, Raylon Dukes. Ever since the sent-home order was put into place, he has been coming to campus and still doing his daily duties instead of working from home, covering every issue that popped up in the field. He has kept us updated as well as the student workers who are still here and checks on those that have chosen to go home abroad. Raylon is very caring and giving. He would give you the shirt off his back. He always makes sure everyone around him is always ok, by keeping us supplied with masks and sanitizer. He is definitely the backbone of this department. I am proud to be his lead. He has taught me so much. He is a great mentor to us all. He is the T in TEAM. He is not one for praise, so he would credit us for the success we share here in Auxiliary HVAC, but it is because of his heart and caring for his people that we succeed.

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/planning-be-together-again-our-beautiful-campus-message-president,30-Apr-2020,"Dear UNT students,

It has been almost two months since I last saw you on our beautiful campus. I miss you and the hustle and bustle of campus life. During this time, we have all been adapting to virtual services, remote and online classes, and shelter in place. I hope you are doing well, that you are staying safe and healthy, and are making progress. Like me, I suspect you are looking forward to being together again to live, learn, and enjoy our rich campus experience.

Our leadership teams have been working hard to help us begin the transition from remote learning back to more normal campus operations. Today, I want to inform you that we plan to begin limited in-person teaching as early as Summer II and are planning on safely resuming campus learning and residential life for Fall 2020.

As we plan for our return to campus, the new normal will be different. Your safety is our top priority, and we will take every precaution to keep our community safe in this new world. We are assessing options and precautions for eventually returning to campus for all in-person activities and programs, ranging from lab-based research to general instruction and the undergraduate residential experience. Of course, these plans depend on continuing improvement in COVID-19 cases, and guidance from federal, state, and local health authorities to ensure your safety. We will be communicating in the coming weeks about what exactly you can expect when you return to campus.

This global health crisis also has had a financial impact on all of us. I want you to know if you need help of any kind you can get access to our many services at the Start Green Stay Green website (https://www.unt.edu/staygreen). We are here for you through these challenging times. Many of you have been hit hard by the current economy, and we are doing our best to balance easing financial burdens with providing the top quality UNT education and experience you deserve. If you are experiencing financial insecurity, please apply for assistance from our emergency grants-in-aid program available through the CARES Act. These funds are available now and are meant to help you pay your bills so you can stay in school and earn your degree as planned. Applications for the emergency grants-in-aid program can be completed at https://tinyurl.com/UNTStudentSuccessFA.

Despite the many weeks apart, we have become an even stronger, more connected UNT community through this shared adversity. I hope someday we look back at this time and see not just the challenges, but also the love and care we gave one another. We will emerge from this global health crisis stronger and more united as the Mean Green Family than ever before.

UNT proud,
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-25,29-Apr-2020,"Have you been wearing a cloth face cover? According to the CDC, those who lack symptoms of COVID-19 can still transmit the virus. To help protect those around you, the CDC recommends you wear a cloth face covering in public settings when social distancing is difficult to maintain.

If you do wear a cover, make sure you clean it frequently. Per the CDC, face covers may be washed in a washing machine and tumble dry low. Covers made out of delicate materials may be hand washed instead: to do this, knead the fabric with warm, soapy water and then rinse. Allow the cover to dry on a sanitized surface.

President Smatresk will be hosting a virtual Town Hall from 3 to 4:30 p.m. Monday, May 4, in order to share campus updates and answer questions.

You can watch and submit questions during the Town Hall by clicking here Monday. The president will share information about what to expect as the university works toward bringing us back together on campus, as well as talk about what is working well right now and what faculty, staff and students need help with to keep us moving forward.

If you want to submit a question in advance of the Town Hall, please email untpresident@unt.edu.

From April 24 to May 22, members of the Mean Green Family will join Muslims around the world in observance of Ramadan. Among the highest of holy observances for Islam, Ramadan occurs during the ninth month of the Lunar calendar and requires observers to refrain from eating or drinking from sunrise to sunset as a path to spiritual reflection, self-improvement, and heightened devotion and worship.

While our students move into exams next week, please be mindful that some may be fasting and experiencing dehydration, headaches, dizziness, and nausea. Read more about Ramadan here.

Going above and beyond: Stories from UNT’s COVID-19 response

Paul Goebel, director of the UNT Student Money Management Center, applauds the efforts of Mohammad ‘Mo’ Osman and the SMMC Outreach Team. When Osman received notification that the campus was closing, he took it upon himself to convert one of the center’s most popular classroom-based programs — Financial Intelligence Training — to an online version accessible through Canvas. FIT is a three-part series that helps students strengthen their foundational money management skills. More than 130 students have registered for the Canvas-based program.

Goebel says the outreach team has worked incessantly over the past weeks to develop, design and introduce new online and virtual educational programs for students while the campus is closed. The team is currently made up solely of students. “It’s wonderful to witness their creativity and outside-the-box can-do attitude in action,” he says.

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.
",University of North Texas
https://www.unt.edu/notices/covid-19-update-24,27-Apr-2020,"President Smatresk will be hosting a virtual Town Hall from 3 to 4:30 p.m. Monday, May 4, in order to share campus updates and answer questions. Additional information regarding how to access the event will be announced this week, including how to submit questions live that day. In the meantime, please email untpresident@unt.edu to submit questions in advance.

Avesta, Starbucks in the Union and Kerr Dining Hall will remain open (through the end of the semester) to UNT students and essential personnel who are on campus.

Hours vary so be sure to check www.dining.unt.edu/hours before heading over for your next drink or meal.

Going above and beyond: Stories from UNT’s COVID-19 response

M.F.A. candidate Morgan Grasham appreciates the efforts of the Department of Studio Art to do everything they can for her and other students. Chair Lauren Lake and her team — Angela Hamilton-Vanecek, Ann Howington and Gustavo Plascencia — have gone above and beyond in their efforts to help students and professors adapt to the current crisis.

There are a number of major challenges to adapting studio art classes to online formats, not to mention the challenges facing graduating students who were planning to exhibit their work. Lake and her team have handled this as well as anyone could have. They also have helped their students by making their transitions to remote work as smooth as possible, removing a lot of stress for students who are craving stability more than ever before.

At every update, they have shown dedicated leadership in making decisions that best help students, advocating for them to get the best education and access to resources possible. Lake and her team have also made themselves available to graduate students via Zoom meetings almost every day, keeping students in the loop and answering questions as best as they are able.

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.
",University of North Texas
https://www.unt.edu/notices/covid-19-update-23,24-Apr-2020,"For those departments sending representatives to the University Services Building (USB) to pick up mail, please do not enter Central Receiving and the Mail Room upon arrival. Call 940-565-2286 and a Mail Services staff member will bring the mail to your vehicle. Thank you for helping with the flow of personnel during this time.

Among many of the diversity, equity, and inclusion milestones highlighted in the recent North Texan article “A Growing Dedication to Campus Inclusivity” is the 25th Anniversary of UNT’s Multicultural Center. The center is rescheduling its official celebration event for a date (to be announced) early in the fall semester. Until then, you can learn about the Multicultural Center’s creation story by watching their commemorative video produced by UNT Media Arts alumnus Micah Autry. Want to stay in the know about the Multicultural Center’s online programs and other upcoming events? Follow @UNT_MC on Twitter and subscribe to the Division of Institutional Equity and Diversity’s Culture Connection newsletter here!

As areas across the country begin to see a decline, or flattening of the curve, in COVID-19 cases, it’s important to continue to take precautions to prevent the spread of the virus. These reminders include updated information from the Centers for Disease Control.

Washing your hands and practicing social distance of 6 feet or more from others remain the most effective ways to prevent the spread. Masks and gloves are recommended by the CDC in specific situations. On campus, Facilities continues to clean common rooms and general building areas. It is recommended that you sanitize your own desk or work station, as needed.

Going above and beyond: Stories from UNT’s COVID-19 response

Diana Farris commends Dr. Chris Lam in the Technical Communications department, who has been amazing throughout this entire process. From the very beginning, he has shown sincere compassion and understanding towards his students. Early on, when housing plans were uncertain for some students, he reached out offering to help them find a place to stay. “He has also done an excellent job of transferring our course from in-person to online,” says assistant to the dean Diana Farris. “I don’t feel as though course quality has diminished at all. He has been present, available and proactive, which has made the transition seamless. His kindness and leadership have been comforting during these uncertain times.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/covid-19-update-22,22-Apr-2020,"President Smatresk will be hosting a virtual Town Hall from 3 to 4:30 p.m. Monday, May 4, in order to share campus updates and answer questions. Additional information regarding how to access the event will be announced later, including how to submit questions live that day. In the meantime, please email untpresident@unt.edu to submit questions in advance.

UNT is celebrating a virtual EarthFest today until 5 p.m., thanks to Student Activities and the We Mean Green Fund. You and your family can share vegan/vegetarian recipes, identify plant and animal species with iNaturalist, color Scrappy and Lucky, and check out virtual resources to enjoy zoo and museum tours and global Earth Day events. Just head to @untactivities on Instagram.

Going above and beyond: Stories from UNT’s COVID-19 response

Dr. Jiyoung Kim in the College of Merchandising, Hospitality and Tourism would like to thank internship coordinators Marissa Zoroal and Rosa Malave as well as Dean Jana Hawley for going above and beyond to care for students who cannot complete their required internships due to COVID-19. They organized multiple Zoom meetings to allow students to voice their concerns and are working diligently to prepare for students who planned for the summer internship.

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.
",University of North Texas
https://www.unt.edu/notices/covid-19-update-21,20-Apr-2020,"Beginning this week, the COVID-19 Update daily newsletter will be sent on Monday, Wednesday and Friday. Beginning in mid-May, University Brand Strategy and Communications will launch a daily news digest called UNT Today that will include many categories of information for faculty and staff. In the process, we will sunset InHouse and reduce the number of campuswide emails since UNT Today will provide a convenient, easy way for campus units to share information with faculty and staff. More information will be sent in the coming weeks regarding the launch of our new, internal communications channel.

Be Mean Green Ready for severe weather at UNT

Severe weather can occur at any time of the year, but the North Texas region sees a more significant threat during spring months. Preparation for storms, tornados and other severe weather is key. Below are some tips to help the UNT community become Mean Green Ready for severe weather!

Update your Eagle Alert information

All UNT community members are automatically enrolled in the emergency messaging system for campus, Eagle Alert, but can choose the best emails or telephone numbers for contact information. UNT System staff are automatically signed up to receive Eagle Alerts based on their office location and can choose to receive alerts from other UNT System locations if they would like to do so. Keep Eagle Alert information up to date at my.unt.edu (students and faculty) or my.untsystem.edu (staff). Also follow @UNTEagleAlert on Twitter to get up to date information.

Be 'Weather Aware' at all times

Check on weather conditions and understand weather impacts. When severe weather is in the forecast, keep an eye on the weather through the National Weather Service or by following Emergency Management and Safety Services on Twitter, Facebook, and Instagram.

Know where to go

Identify the nearest shelter areas. Shelter areas are designated for every building on campus and can be viewed at UNT Emergency Floor Plans or via the UNT Mean Green Ready App.

Understand the difference between a watch and a warning

A watch means that conditions are favorable for a particular type of weather. A warning means that the weather event is under way. Here are some common severe weather terms:

Severe thunderstorm watch: A severe thunderstorm is possible. Be weather aware and stay tuned to local radio/TV for information.
Severe thunderstorm warning: A severe thunderstorm is happening or imminent. Get indoors immediately and stay tuned to local radio/TV for more information.
Tornado watch: A tornado is possible. Know where you’ll take shelter if you have to. Be weather aware and stay tuned to local radio/TV for information.
Tornado warning: A tornado is happening or imminent. Take shelter immediately and stay in your shelter until the warning has ended.
Learn what to do and about available resources

Visit UNT Emergency Management and NWS Weather Safety for more information about severe weather and the tools available to help with preparedness efforts. Visit KnoWhat2Do to make an emergency plan. Follow UNT Emergency Management (@MeanGreenReady) on Twitter, Facebook, and Instagram for the most up-to-date safety and weather information for UNT Denton, Discovery Park, and the New College at Frisco.

Take an emergency readiness training class, provided by Emergency Management and Safety Services and the UNT Police Department. Fill out a training request form to learn more about this valuable training.

Going above and beyond: Stories from UNT’s COVID-19 response:

Paulette Meyerson would like to give a big shout-out to two different groups: 1.) The custodial staff who continue to do an outstanding job even during this unusual crisis, and 2.) the desk clerks and student staff who are making sure the remaining campus residents feel welcome and safe. “The desk clerks, full- and part-time, are staying strong,” Meyerson says. “They’re amazing.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/covid-19-update-20,17-Apr-2020,"Summer 2020 registration continues. Please encourage students to take advantage of the summer to catch up or get ahead on their degree plans.

Registration can be completed online through MyUNT.
For specific information, please refer to the Summer 2020 Registration Guide, which includes key dates.
All Registration and academic record services can be conducted virtually. Please see the Student “How to…” chart at https://registrar.unt.edu/.
In addition, UNT is serving students virtually in every way we can. If you are interacting with students who need help, please remind them to stay connected through our online services. Details for each office’s services are posted on their websites. Key services include:

Career Center
Financial Aid
Registrar
Student Financial Services
Virtual Advising
For departments sending personnel to the University Services Building (USB) to pick up mail, please be aware that the building will be closed from 2 to 5 p.m. today (April 17) due to construction.

Going above and beyond: Stories from UNT’s COVID-19 response:

Director Lauren Jacobsen-Bridges would like to give special acknowledgement to her staff in the International Student and Scholar Services Office in International Affairs.

ISSS provides immigration advising to our international students, scholars, faculty and staff and welcomes more than 2,500 international students to UNT. The office has seen a significant increase in requests for support, and the ISSS staff has risen to the challenge all while working virtually.

“Our staff has been working hard to ensure international students and scholars have felt supported during this time of great uncertainty,” Jacobsen-Bridges says. “From ensuring that our international community receives up-to-date information on the ever-changing international travel and immigration rules to providing virtual advising sessions via Zoom, ISSS staff is dedicated to student and scholar success.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/covid-19-update-19,16-Apr-2020,"For departments sending personnel to the University Services Building (USB) to pick up mail, please be aware that the building will be closed from 2 to 5 p.m. today (April 16) and tomorrow (April 17) due to construction.

Diversity and Inclusion in the Division of Institutional Equity and Diversity has partnered with the UNT System to provide all UNT World employees multiple online opportunities to explore diversity, equity, inclusion, and access.

Employees can engage with selected webinars from LinkedIn Learning, UNT Bridge, and Diversity and Inclusion’s new “Tele Talks” offerings and receive credit for participation upon completion of reflection questions. In addition to employee professional development, these resources serve as curricular enhancements for class discussions, syllabi, or other instructional tools.

The virtual resources serve as primers for Diversity and Inclusion’s in-person, interactive learning and development sessions, which will resume as soon as possible. To request services from UNT’s diversity and inclusion staff to facilitate classroom or other unit discussions using these resources, or an in-person training from their training inventory, visit https://edo.unt.edu/list-available-trainings or email diversity.inclusion@unt.edu.

Want to stay in the know? Follow @DiversityUNT on Twitter! Subscribe to the newsletter here.

Going above and beyond: Stories from UNT’s COVID-19 response:

Dave Meder, assistant professor of jazz piano, applauds administrative assistant Christopher Walker, for his tireless work helping faculty in the Jazz Studies department provide the highest-quality online instruction possible.

Walker collected data on the equipment needs of faculty and students, purchased microphones and other audio equipment for faculty, and then personally delivered them to their homes — wearing gloves and staying six feet away, of course. More importantly, he has personally distributed electric keyboards and other instruments to students who are now unable to use the school facilities. “In addition to helping faculty transition seamlessly to online teaching, he has gone above and beyond in ensuring that our students are not responsible for purchasing their own expensive musical equipment in these hard times,” Meder says. “Thank you, Christopher.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/covid-19-update-18,15-Apr-2020,"In tracking time during the current health situation, UNT System HR has found that some employees without the ability to telecommute or work are not entering emergency leave, and the time is reflecting as regular hours worked.

Any staff member:

whose job is not conducive to telecommuting;
has not been designated as essential personnel to work on campus; and
has no alternative duties assigned
(meaning that they are unable to work because the university has directed them not to) must enter HPEMG – Health Pandemic Emergency Leave for their time, whether they are unable to work a full or partial day. This time reporting of emergency leave began March 25, the first date the campus was closed to nonessential personnel, as all staff should have been able to be on campus to perform their jobs prior to that date.

It is imperative that supervisors ensure that staff in their areas who are in the situation listed above are using the timecode HPEMG, as leave time cannot be reflected as regular pay for work performed.

As areas across the country begin to see a decline in COVID-19 cases, it’s important to continue to take precautions to prevent the spread of the virus. These reminders include updated information from the Centers for Disease Control.

Washing your hands and practicing social distance of 6 feet or more from others remain the most effective ways to prevent the spread. Masks and gloves are recommended by the CDC in specific situations. On campus, Facilities continues to clean common rooms and general building areas. It is recommended that you sanitize your own desk or work station, as needed.

Going above and beyond: Stories from UNT’s COVID-19 response:

The Department of Mathematics wants to celebrate Kristi Nelson, manager of the Math Quest Center, for perfectly exemplifying UNT’s commitment to building community. Nelson has tirelessly and competently been answering the phone and handling e-mails throughout this crisis.

While we were still allowed on campus, Kristi single-handedly and in record time turned the Math Quest Center into a socially distanced computer lab for students who wouldn't have internet access, complete with a detailed cleaning schedule for the workstations. She kept track of many things, from equipment requests to remote teaching forms, time reporting and more. Kristi also mixed together her own cleaning materials when we weren't able to buy it anymore. As the last woman standing in an otherwise deserted department, she even delivered teaching equipment and other items to people — or met them in the Walmart parking lot — after work! She traveled as far as Keller to make sure all employees had what they needed to succeed remotely. Above all, Nelson kept her colleagues’ spirits up with some great office humor. “The list goes on, but we are just so thrilled to share the type of employees we have working here at UNT,” says Jana Watkins, office manager and assistant to the chair. “Math rocks! We bleed green!”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/help-so-you-can-succeed-message-president,15-Apr-2020,"Dear UNT students,

As educators, our purpose is you. We spend every day focused on helping each of you thrive, and we revel in your creativity, tenacity and brilliance. Our world has been shaken and that calls for a change in how we support you. We recognize that one of the biggest burdens many students are facing right now is financial insecurity. In an effort to ease some of the economic strain you may be experiencing, I want to let you know how UNT is trying to help.

First, we have made changes to the cost of enrolling in summer courses. For summer 2020 sessions, students will not have to pay some of the typical mandatory fees that help fund several support services on campus. This includes waivers of the Recreational Facility Fee, Student Union Fee, Medical Services Fee, Transportation Fee and Athletics Fee. We are able to do this because we have moved all in-person classes scheduled for the May session, Summer I and full summer sessions to online/remote delivery. Students can take advantage of these summer sessions and reduced costs to save money and stay on track to graduate on time.

Second, as you may already be aware, the federal government has provided a boost in student aid through the CARES Act. This funding allows us to greatly expand our emergency grants-in-aid program. This need-based aid is available for currently enrolled students as well as students who enroll in UNT summer sessions. The funds are intended to help students pay their bills and stay in school so they can earn their degrees as planned.

Applications for the emergency grants-in-aid program can be completed at https://tinyurl.com/UNTStudentSuccessFA. And, you can learn more about the cost of summer sessions by contacting Student Financial Services at sfs@unt.edu, online chat at sfs.unt.edu or by calling 940-565-3225.

I realize that emergency aid and fee waivers won't solve every problem. Times are tough, but so is our Mean Green Family. We will keep working on creative solutions to unprecedented problems. We will keep finding fresh ways to bring you the world-class education you deserve. You won't have to make it through these tough times alone. We're here to help you thrive because that's what we do.

UNT proud, 
Neal Smatresk
UNT President",University of North Texas
https://www.unt.edu/notices/covid-19-update-17,14-Apr-2020,"The current global crisis has negatively impacted our students’ finances, and every effort is being made to provide them with relief. As a result, UNT will not be charging students for some mandatory fees for summer sessions that support services delivered on the campus, including waiver of the Recreational Facility Fee, Student Union Fee, Medical Services Fee, Transportation Fee and Athletics Fee due to the COVID-19 health crisis.

Students can take advantage of this opportunity to save money and stay on track to graduate on time. Student Financial Services can provide additional information by email at sfs@unt.edu, online chat at sfs.unt.edu or phone at 940-565-3225.

Because the COVID-19 situation has made it impossible for some staff members to continue their work on campus since what they do cannot be performed remotely, and because we recognize the importance of cultivating our internal talent, we will be advertising some critical staff positions internally prior to opening them to the public. Effective Tuesday, April 14, all staff job openings, which are approved to be opened during the current hiring freeze, will be posted for the UNT community to review for five days prior to opening to external applicants. This will allow our current employees the opportunity to review and apply for positions before individuals outside of the university. To view internal job postings:

Login to my.untsystem.edu
Click on “Applicant Tracking and Position Management” in the center of the page<.li>
Login again using EUID and password
Click on “Apply for a Job”
Click on “Search Internal Jobs”
Going above and beyond: Stories from UNT’s COVID-19 response:

Kassie Grubbs, budget officer for the Division of Student Affairs, wants to thank April Barnes, Phyllis Vaughn and Elizabeth With for their incredible work throughout the COVID-19 crisis.

Associate Vice President for Budget and Analytics April Barnes was extremely helpful and patient when Grubbs needed to get up-to-speed on the situation upon her return from vacation. Barnes has been very responsive to emails and Skype messages despite having a lot on her plate. Her entire team in the budget office has been very helpful in answering questions and concerns. Grubbs also thanks Phyllis Vaughn for being an excellent resource and partner for gathering ad hoc data when requested. “She always shares tips that help me learn and grow in my own position,” Grubbs says. Finally, Elizabeth With has been tirelessly engaged in DSA’s efforts to spread awareness and improve processes during this trying time. “I don't know how she keeps up, but she always does,” Grubbs says. “Her leadership is uplifting and inspiring not only during this time of crisis but also in her everyday work.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/covid-19-update-16,13-Apr-2020,"We know that many of our students are struggling financially through this global health crisis. In order to help students as much as possible, UNT is greatly expanding its emergency grants-in-aid program thanks to federal funding provided by the CARES act. This need-based aid will become available soon for students currently enrolled at UNT and also will be available to students in UNT summer sessions. These funds are meant to help students pay their bills and stay in school so they can earn their degrees as planned. To apply, click here. #UNTCares

The Murphy Center at the G. Brint Ryan College of Business would like to share information regarding external funding resources available to UNT students, faculty, and alumni during these difficult times. On the Murphy Center website, there is a section with a list of external funding opportunities that is updated biweekly.

Going above and beyond: Stories from UNT’s COVID-19 response:

Elizabeth Hageman, Transportation Team Lead in Transportation Services, would like to give a shout out to UNT Community Service Officers who have been working day and night to ensure buildings are locked in the absence of faculty and staff on campus. Both part-time and full-time workers are on the frontline patrolling, on foot, around the clock to keep equipment and buildings secured. Serving as the eyes and ears of campus, we have been able to report suspicious activity to UNTPD and assist community members still on campus. I am proud that our staff has continued to provide needed security to our community during this time.

She also would like to recognize the E-ride shuttle drivers who continue to provide late night shuttle service to residents still on campus. Despite having low ridership, their spirits are still high. Thank you to all of those who continue to provide safe options to our residents on campus!

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
https://www.unt.edu/notices/summer-courses-mostly-online-financial-relief-coming-message-president,10-Apr-2020,"Dear Students, Faculty and Staff,

I hope you are all doing well as we continue to innovate and break new ground to promote our students’ success during this challenging time. I appreciate the resilience we have shown as a community — it exemplifies our Mean Green spirit! As we move closer to the end of the spring semester, I want to share our plans for Summer courses, as well as news regarding emergency financial aid to provide assistance to our students during this time.

First, we are moving all in-person classes scheduled for the May session, Summer I and full summer sessions to online/remote delivery. At this time, our hope is that courses scheduled for on campus in Summer II will continue in person, but that could change based on recommendations from health officials and agencies.

In addition, and in recognition of the financial impact COVID-19 is having on our students, we will provide emergency financial relief to many of our students enrolled in summer courses, which will appear on student tuition and fee statements in the coming weeks. We are doing everything possible to find ways to help students continue their education during the summer months.

Here is additional information regarding summer courses:

Summer financial aid is available, including summer Pell Grant awards for eligible students. For more information, please visit https://summer.unt.edu/fund-summer.
Summer 2020 registration is now open.
Registration can be completed online through MyUNT.
For specific information, please refer to the Summer 2020 Registration Guide, which includes key dates.
All Registration and academic record services can be conducted virtually. Please see the Student “How to…” chart at https://registrar.unt.edu/.
I am counting on our creativity, caring and resilience to guide the path for our Mean Green family to get through this global health crisis — and emerge stronger than ever. You are all doing an amazing job, and I thank you for all you have done during these challenging times.

Stay strong and support each other because, no matter the physical distance we are required to maintain, we can remain socially close and connected. #PhysicallyDistantSociallyClose

UNT Proud,
Neal Smatresk
President",University of North Texas
https://www.unt.edu/notices/covid-19-update-15,10-Apr-2020,"Avesta and Kerr Dining Hall continue to serve UNT students and essential personnel who are on campus. Avesta is offering a continental breakfast priced a la carte and the classic lunch menu starting at $7.75 for the Daily Special. Kerr will offer all-you-care-to-eat meals for $7.95 for those without meal plans.

Hours vary so be sure to check www.dining.unt.edu/hours before heading over for your next drink or meal.

And starting Monday, April 13, the Starbucks in the Union will reopen for business from 8 a.m. to 2 p.m. Monday through Friday to serve those remaining on campus.

Going above and beyond: Stories from UNT’s COVID-19 response:

Van Cross of the Facilities Custodial Team works a tough schedule: Way, way before sunrise until lunchtime. He’s been working during the pandemic to sanitize campus buildings, stock restrooms and accomplish small cleaning projects taking advantage of the vacant buildings across UNT.

One recent morning, while preparing for a special cleaning project, he heard dripping water in the Environmental Education, Science and Technology Building and discovered a failed research system pumping water into the building. Mr. Cross notified a stand-by technician to get the leak stopped, contacted his supervisor and manager to rally a team to assist and began gathering and using water extraction equipment.

Van’s attentiveness and quick response saved “many thousands of dollars in clean-up and restoration costs,” according to Randy Salsman of the Facilities Maintenance construction team that is overseeing the recovery and repairs to the building. Associate Vice President of Facilities Dave Reynolds says, “Van Cross is representative of many of the Facilities Team and others across the campus who are unselfishly taking care of our campus and students during a unique time in history. We should all be proud to work with such teammates.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.

Sharing Mean Green Pride

Student Financial Services continues to show Mean Green Pride by wearing green on Fridays and sharing photos of their team on social media. “It’s a great way to keep up the team spirit and stay connected to UNT. I love the collages they put together to share with everyone,” says Joey Saxon of his team. Saxon is the associate vice president of Student Financial Services.

Don’t forget to sport your Mean Green pride on Fridays! (Or every day!)",University of North Texas
https://www.unt.edu/notices/covid-19-update-14,9-Apr-2020,"The College of Music is sharing this Song for Health with the campus community during this difficult time.

According to Natalie Mannix, D.M.A., associate professor of trombone, musicians around the world are using the hashtag #musicdoesntstop to connect the world through music in support of health care and public service workers at the frontlines. It was started by trombonist Martin Schippers. Steven Verhelst composed the piece the UNT trombone studio recorded free of charge for this purpose. The movement has expanded to include all musicians.

The Division of Digital Strategy and Innovation is excited to announce the launch of the new Coursera for UNT program. All students, faculty and staff members with an @unt.edu email have access to non-credit courses for FREE!

In addition, you also have free access to more than 3,800 offerings from our partnering peer institutions – some of the best in the world – and our colleagues at Coursera. The non-UNT courses are available through September 2020. This provides faculty with immediate access to supplemental (and accessible!) content as they search for high quality online resources for their UNT course.

Going above and beyond: Stories from UNT’s COVID-19 response

Sophilia McTyre, assistant director of TRIO Talent Search, commends Daniel Griffith from AITS for the many years he has supported UNT’s TRIO programs. During these changing times, Danny has worked tirelessly to serve and exceed TRIO’s program needs. Not only did he meet with everyone on an individual basis to ensure that their home office technology needs were met, but he also assisted staff in customizing their many devices to meet their specific needs. During the many phone calls and sessions, he provided stellar service and always maintained a positive attitude. McTyre says, “I know my fellow team members would more than agree that Danny deserves recognition for being our Tech Hero.”

If you know of someone who is going above and beyond, please share their information with untpresident@unt.edu so we can give them a shoutout.",University of North Texas
