date,word_count,school,content
14-Mar-20,392,Riverside,"UPDATE: The closure has been extended to April 30.

Following the Riverside County Public Health order, we are required to minimize the number of people on campus as much as possible while maintaining the critical functions of the university.

Effective Monday, March 16, the UCR campus will be closed, with only critical operations continuing.

There are three important domains for continuing university operations, as outlined below.

1.     Academic Instruction and Student Support

Winter quarter final exams will proceed remotely as planned.

All instruction (including but not limited to labs, studios, and directed studies) will be delivered remotely for the entirety of the spring quarter. This is a change from the April 3 end date for remote instruction. 

On campus housing and residential dining services remain open and residents can elect to remain on campus if needed.

To facilitate remote instruction and learning, ITS is identifying solutions for those instructors, teaching assistants, and students who are in urgent need of laptops and internet access. 

2.     Research Operations

Many research operations are critical campus functions, and those deemed critical will be allowed to continue their work on campus, following important social distancing and hygiene measures. Deans and department chairs will be working with principal investigators to determine critical research functions that must continue on campus, with guidance from the Provost and the Vice Chancellor for Research and Economic Development.

3.     Health Services

All clinical and health services, including Student Health Services, will continue as critical campus functions. 

Employees will work remotely if feasible, and only essential personnel supporting critical campus functions will be allowed continue their work on campus. 

Deans, chairs, and supervisors will be identifying critical campus functions, and we expect that employees will be updated before Monday.

Moreover, all non-essential domestic and international travel will be suspended, effective Monday, March 16 and until further notice.

Please anticipate additional communications and guidance in response to the outbreak and campus closure, as the situation is rapidly changing. Major campus-wide updates will continue to be posted to the COVID-19 website.

Finally, many of you have heard me say that a university is more than a set of classrooms, buildings, or facilities. At its core, a university is about people. As we work together to confront these unprecedented challenges, I am tremendously grateful to each of you for your continued patience, flexibility, and commitment to UCR."
15-Mar-20,611,Riverside,"Dear UCR Students,

I am writing as a follow-up to Chancellor Wilcoxs email sent on March 14, 2020, regarding the campus closure. As the Chancellor mentioned in his message, our efforts are driven by concern for the publics health and safety. We recognize that this is a disruptive time and appreciate your understanding as we navigate this rapidly evolving situation.

As a reminder, all instruction will be delivered remotely for the entirety of the spring quarter. This is a change from the April 3 end date for remote instruction.

Student Housing and Meal Plans 

Students in all campus housing are strongly encouraged to go to their permanent place of residence if they are able. If you are a financial aid recipient residing in an on-campus residence and decide to leave campus, please notify the financial aid office immediately via financial aids self-service through RWeb. The financial aid office will ensure that all proper expenses are included in your cost of attendance to include an allowance for living at home. 

Campus housing will remain open, and dining services will be provided to those with meal plans.  Students can stay or go home, based on their individual circumstances. If students wish to cancel their housing contracts for spring quarter they need to submit a housing contract cancellation request online at MyHousing. Students will be financially released from their contract if they cancel. If you are a financial aid recipient, your financial aid award status may change.   

Student Life

All events and student activities scheduled on campus are cancelled until further notice.

Student Health Services, Counseling & Psychological Services (CAPS), Residential Life, Dining, and RPantry remain available to support students. Students should know that offices will implement procedures to minimize contact, such as providing telehealth services (e.g., Live Health Online) and social distancing measures to minimize in-person contact. We recommend that students visit websites first for information on accessing services.

Please note, RPantry will offer a limited supply of gift cards to the grocery store at Student Health Services, CAPS, and Residential Life.

RPantry can be accessed by appointment only from 10 a.m.-4:30 p.m. For further questions or more direct support, please email at rpantry@ucr.edu. To set an appointment at RPantry please visit: https://rpantry.youcanbook.me/.

Please refer to the Keep Learning website for additional online resources. It will be updated accordingly. Computer labs in Watkins 2117 and 2111 and laptop kiosks remain available during finals week.

UCR Commencement 

There has been no decision made about 2020 commencement ceremonies. We advise families not to make arrangements at this time to come to the campus for commencement celebrations pending further guidance from Riverside County Public Health. We are actively looking at alternatives to celebrate our graduates in an appropriate manner. We understand that commencement is an important part of the UCR experience and we want to honor our students while still keeping our community safe. Graduating students should look for a separate message from the UCR Commencement office with details and information in the coming weeks.

Given the dynamic nature of travel restrictions and quarantine requirements, we advise students leaving campus for spring break to take course materials they would need to keep up with classes that are being taught remotely from an off-campus location. We strongly advise students to refrain from personal, non-essential travel (both domestic and international) during spring break.

Thank you for your patience and understanding during these difficult times. Id like to wish everyone a successful finals week and to remember our staff and faculty are here to support you in any way possible.

Please refer to UCRs COVID-19 website for the latest information. "
15-Mar-20,295,Riverside,"The Riverside County Public Health order requires UC Riverside to minimize the number of people on campus while maintaining the critical functions of the university. This is an unprecedented global pandemic with rapidly changing circumstances that require the campus to make all efforts to comply with this public health declaration.

The campus closure is intended to remove UCR employees from the physical campus through April 3 unless they are identified as essential personnel who perform critical functions that can only be conducted on-site. All others will either remote work or, if their jobs cannot be done remotely, are eligible for 14 days of administrative leave, as indicated in yesterdays message.  

For essential personnel supporting critical campus functions on campus, the CDC recommends social distancing measures, which include but are not limited to:

1. Supervisors implementing flexible work hours (e.g., staggered shifts) to minimize person-to-person contact.

2. Maintaining distance (approximately 6 feet or 2 meters) from others when possible.

This closure also affects campus gatherings and events. All in-person, non-essential gatherings on campus are suspended, until further notice. In addition, Governor Newsom has advised all Californians aged 65 and older to isolate at home.

Employees wishing to briefly return to campus to retrieve materials needed to work remotely must contact their department head/chair for approval in advance. They should also contact their supervisor to secure access to their office if needed.

If this approach is not feasible for some reason, supervisors may contact the Central Plant at 951_827_4677 between the hours of 7:00 a.m.  2:00 p.m. to provide access to offices/labs for personnel to retrieve personal items. After March 17 or after-hours, UCR Police may be contacted at 951_827_5222 for service.

Thank you in advance for your cooperation."
16-Mar-20,395,Riverside,"INSTRUCTIONAL TECHNOLOGY TASKFORCE
This message contains important updates for both students and faculty taking and administering exams during winter quarter, and planning for remote learning in spring quarter.

Important updates for UCR students

Computer labs in Watkins 2111 and 2117 are open and available for students in need of a computer to take a final exam. The labs will be open from 7:30am - 10:00pm during finals week. 
Laptop kiosks in Orbach library, Rivera library and the HUB (first floor lobby) also are available for students during finals week.
For students without home internet service, several companies have announced plans to offer free internet service to students for 60 days. UCR shared this information via email on March 14 (Remote Network Connectivity Recommendations). 
For students with technology, consider helping a friend in need by sharing your device when you dont need it during finals week.
Remember to check https://keeplearning.ucr.edu for help navigating remote learning environments. This website is being updated regularly. 
Important updates for UCR faculty

Please use only UCR-recommended platforms for administering online exams and hosting materials for remote learning. iLearn (Blackboard) is an approved platform that will satisfy most instructors needs. Other recommendations can be found on the KeepTeaching website. Using these recommended platforms ensures both security and accessibility for our students. 
Remember to check https://keepteaching.ucr.edu for help navigating remote learning environments. The KeepTeaching website adds new information for faculty every day, and there are numerous live webinars this week to help faculty make effective use of Zoom and iLearn. 
Instructional Technology Taskforce

Access to instructional technologies (computers, software, wireless internet, etc.) is critical for remote teaching and learning. UCR staff from ITS, Undergraduate Education (XCITE), the Library, Procurement and other units have been working hard to ensure that UCR faculty and staff have the access they need. Going forward, we are formalizing this group as the Instructional Technology Taskforce and augmenting the membership to include members from the Academic Senate and the Provosts Office. The taskforce will meet daily to address ongoing and evolving needs of UCR students and faculty. Taskforce members already have been identifying equipment that is currently available or that can be acquired on short notice to help lecturers, TAs and students who do not have adequate technology for spring quarter remote instruction. More information about requesting and checking-out equipment for spring quarter is forthcoming. "
16-Mar-20,858,Riverside,"University of California
Executive Order
March 16, 2020
Background and Findings
As of this date, the world is facing a severe health crisis in which COVID-19, a new respiratory illness
caused by a novel coronavirus, places millions of people at risk of serious illness or death. The World
Health Organization has declared that the disease is a pandemic.
Declarations of Emergency have been issued by the President of the United States, the Governor of
California, and many California counties and other local jurisdictions, including many of the jurisdictions
where the University of California maintains campuses or other significant operations.
In the United States, where the virus was detected only weeks ago, several thousand people have
already been stricken ill by the disease. The disease is spreading rapidly in our communities and,
accordingly, protecting the capacity of our health care systems is imperative.
Many governmental offices, school districts and universities, and private businesses have suspended inperson operations and/or directed employees to work remotely in an effort to slow the spread of the
disease, and to conserve our limited health resources. The Governor of California has called for bars,
wineries and nightclubs to temporarily cease operation and for restaurants to reduce capacity by 50% in
order to allow for social distancing.
Health officials have placed a limit on mass gatherings and have restricted and/or advised against all
travel except that which is deemed essential.
The University of California holds as its highest priority the health, safety and wellbeing of its students,
faculty, clinicians, administrators and employees, and all other members of its communities.
The University holds as an additional priority the effective functioning of its health systems, which will
serve as critical state assets in the states response to the COVID-19 pandemic, and must be able to
maintain sufficient staffing resources to meet operational needs.
As President of the University, I have concluded that critical steps must be taken to limit the exposure of
members of our community to the disease within our community, to care for those who have fallen ill or
otherwise been exposed, and to assure the continued functioning of critical operations, including most
particularly the health systems that we will rely on to meet the challenge posed by COVID-19.
Executive Order
WHEREFORE AS PRESIDENT OF THE UNIVERSITY OF CALIFORNIA I DECLARE:
On the authority vested in me by Bylaw 30, Bylaw 22.1, Regents Policy 1500 and Standing Order
100.4(ee), and based on the foregoing circumstances, I hereby issue the following order, to be effective
for the period March 1, 2020 through December 31, 2020, and direct the following:
On March 9, 2020, the University authorized a grant of up to 14 days of paid administrative leave for
employees unable to work for COVID-19 related reasons. In order to address the extraordinary
demands placed on our employees in seeking and providing health care for COVID-19, and otherwise
responding to this pandemic, that guidance shall be modified as follows:
_ All employees shall be eligible to receive a one-time allotment of up to 128 hours of paid
administrative leave, subject to the following conditions
o All hours must be used by December 31, 2020, or the allotment shall expire;
o The hours may be used at any time during the period of this Executive Order, including
intermittently, either before or after the use of any accrued leave or other paid leave, at
the request of the employee, in consultation with the supervisor, provided that such use
shall not adversely affect the delivery of essential university services, including in
particular, the clinical services delivered by UC Health;
o The number of hours for employees who work less than full-time shall be prorated
according to the percent of the appointment;
o Exempt employees who do not accrue sick or vacation leave are eligible for the onetime allotment of the paid administrative leave.
o The paid administrative leave hours may only be used for the following purposes:
_ When an employee is unable to work due to the employees own COVID-19-
related illness or that of a family member;
_ When an employee is unable to work because the employee has been directed
not to come to the worksite for COVID-19-related reasons and/or the work site
has implemented a COVID-19-related remote-work program or is under a
shelter in place order and it is not operationally feasible for the employee to
work remotely;
_ When an employee is unable to work because a COVID-19-related school or
daycare closure requires the employee to be at home with a child or dependent,
and it is not operationally feasible for the employee to work remotely or in
conjunction with the childcare commitment.
All University policies contrary to the provisions of this Executive Order, except those adopted by the
Regents, shall be suspended to the extent of the conflict, during the period of this Order.
The Vice President  Systemwide Human Resources and the Vice Provost  Academic Personnel and
Programs shall have the authority to issue further guidance about the parameters and use of this paid
administrative leave, in consultation with the Executive Vice President  UC Health."
17-Mar-20,685,Riverside,"Dear Faculty Colleagues,

 As you have been hearing on the news and seeing on social media, state and local authorities are closing schools, restaurants and bars, and in the Bay Area ordering people to stay at home.  In a very short period of time here at UCR, we have gone from continue research to the extent possible to substantially limit research to critical activities.    ALL of the research, scholarly and creative activities we do are of immense value to the university mission, but we are quickly moving towards an unprecedented disruption and must now strictly curtail on-campus research activities to those that cannot be postponed or restarted; and prepare for a possible complete shutdown of research on campus.

 Thus, we are revising our directives to faculty PIs and graduate students under their supervision regarding on-site research as follows (i.e., research that cannot be conducted remotely):

 All on-campus research must halt by 5 p.m. on Tuesday, March 17, until and unless granted an exception from the cognizant dean. Deans may authorize specific projects or experiments to proceed if 1) the only place the research activity can be conducted is on campus; and 2) delaying the research activity would seriously undermine the project and have severe consequences for the future of the UCR research enterprise.

Your dean will inform you, if they have not already, of their process for receiving requests to continue research during the shutdown. Please submit your request by 5 p.m. on Wednesday, March 18. Your dean, in consultation with the Interim Provost and VCRED, will take into consideration the consequences of stopping or delaying your research in the larger context of the current pandemic situation and will inform you accordingly. We anticipate that approved exceptions will be rare.
Curtailment of operations is not a reason to take shortcuts, risks, or suspend our usual safety and research compliance protocols. Research will continue to be subject to the same existing compliance regulations.  Moreover, we will all need to be extra vigilant about surface hygiene, social distancing, and general lab safety during this time.
We remind you that in no circumstance should researchers take materials other than secure laptops, data storage devices, and other approved materials offsite (e.g., to their homes) to maintain research continuity during a curtailment.
We will prioritize our future research capacity, including expensive instrumentation and facilities, unrecoverable biological materials, data, and artifacts. This will take precedent over current research that could eventually be restarted.
For those of you working with animals, even if you are allowed to continue current experiments, no new animals should be ordered or new studies initiated if they could be delayed. Keep in mind that supply of PPE may be interrupted soon and for an extended period of time.
No undergraduate students will be allowed in any on-campus labs or research facilities during spring quarter.
Assistant professors whose research is seriously curtailed can apply for stop the clock through their department and the Academic Personnel Office.
 To prepare for the possibility that all research activities may be shut down, PIs of approved research activities are required to submit a shutdown plan by Friday, March 20 at 5pm to their dean. Guidelines  for developing such plan for wet-labs and labs with animals will be distributed soon.

 This is the time to be reflective and creative about our intellectual work, to complete data analysis, and draft manuscripts. We encourage you to write that papers that you have never had time to start and to begin work on your next grant application.  We understand that closing down your lab will be hard, but the extreme conditions of the current pandemic justify it.

Thank you for your understanding and cooperation and for all what you continue to do for our University and community. We believe in our faculty, staff, and students and that we will come out of this crisis stronger and more resilient.  There will be many new opportunities that we cannot even imagine about future research and we are committed to help you take advantage of them

Please let us know if you have any questions."
18-Mar-20,373,Riverside,"PAID ADMINISTRATIVE LEAVE

The University has modified the special paid administrative leave policies. The initial UCR COVID-19 Staff Guidelines were issued on March 12, 2019, but have been revised in accordance with the Executive Order issued by President Napolitano on March 16th. These new guidelines are attached and include the following key changes:

A single allocation of up to 128 hours (16 days) vs. 112 hours (14 days)
Part-time employees receive paid leave based on their appointment percentage  i.e., 50% employee can receive up to 64 hours of paid administrative leave
Must be used by 12/31/20
Paid administrative leave can be used in hour increments, as well as full day increments, and does not need to be consecutive days.
Given the campus closure there is no need to use other leave accruals before using the paid administrative leave provision
TRACKING PAID ADMINISTRATIVE LEAVE IN TARS

The UCR Time and Attendance system (TARS) has been modified to accept new take codes to accommodate the up to 16 days or 128 hours Paid Administrative Leave taken due to the COVID-19 issue. Previous guidance was to select the TARS Administrative - Paid take code for employees on their timesheets. We now determined that the current code was insufficient and did not meet all requirements, therefore a new code have since been modified to specifically address the COVID-19 16 days/128 hours paid administrative leave option granted by the university. The changes to TARS are listed below:

New Admin Codes for Biweekly and Monthly timesheets labeled Administrative  Paid Special
The code is listed under the Sick Leave column for Monthly
The code is listed under the Sick Leave time/leave type dropdown for biweekly
The 16 day (128 hour) balance is reduced whenever there is an entry of one or more hours in one day
Employees should select this option for all days where administrative leave was taken per campus guidance.

Questions regarding the Paid Administrative Leave should be sent to hrpolicy@ucr.edu

Questions or issues regarding TARS & Paid Administrative time entries should be sent to Timesheetfeedback@ucr.edu."
18-Mar-20,101,Riverside,"Dear Campus Community:

The Riverside County Public Health Officer has issued a revised public health order, extending the physical closure of the UC Riverside campus for all but the most critical university functions. The closure was originally scheduled to end on April 3, and has now been extended to April 30.

The university will continue with its transition to remote instruction for the entire spring quarter.

Please continue to monitor UCRs COVID-19 website, email, and social media channels for additional updates.

Thank you for your continued hard work, patience, and flexibility during this extraordinary time.

Stay Healthy,"
19-Mar-20,403,Riverside,"The COVID-19 situation has required continuous response and accommodation, resulting in rapid changes. As such, many campus administrators may not have had the opportunity to ensure staff were prepared to work remotely. ITS is working diligently to provide the technical support required to keep campus operating, however, there are business protocol and decisions that rest solely with individual unit leaders.

Please note that the following must be true in order for a staff member to use the Remote Desktop Connection application to remote into a device on campus:

1.       The campus device must currently be powered ON 

2.       The user must know the name OR IP address of the device

3.       The campus device must be configured to allow Remote Desktop Connection OR the device must operate on a managed desktop (managed by ITS)*

4.       The user must connect to a campus Virtual Private Network (VPN) on their home device

5.        The user must have the Remote Desktop Connection application installed on their home device

If the above criteria are not met, your staff will be unable to remote into their workstation computer and your unit will need to develop your remote work plan accordingly.

*ITS has updated its systems so that all managed desktops are currently configured for Remote Desktop Connection. 

Please also note that staff will not need the ability to remote into a workstation if they have taken their campus laptop or desktop home. In this event, they will need to connect to their home internet and a campus VPN (see instructions above) in order to access secured campus resources, such as files and applications that must be accessed via the UCR network.

Resources to help staff work remotely, including instructions on remote desktop connection and VPN connection, can be found at https://keepworking.ucr.edu/.  

As with all other campus organizations, most ITS employees are working remotely and only a small number of essential personnel remain on-site. As such, ITS does not have the capacity nor means to enter locked buildings and configure devices. We thank you for your understanding and look to unit leaders and administrators to develop a plan of action specific to the needs and circumstances of their staff.

If you require additional technical support for remote work outside of the resources provided on the Keep Working site, please submit a remote work support ticket. Instructions can be found here.

Thank you for your continued partnership."
19-Mar-20,156,Riverside,"Dear Campus Community,

This evening, Gov. Gavin Newsom issued a stay-at-home order which goes into effect at midnight, March 19, 2020, and remains in effect until further notice.

This order is consistent with the measures UC Riverside has taken following the order from the Riverside County Public Health Officer.

We have been working closely with public health officials in recent weeks and as you know, we have made substantial adjustments to campus operations.

We are grateful to the clinicians, health care workers, and counselors who continue to support our communitys needs.

Students may contact Counseling & Psychological Services (CAPS) at 951-826-5531 to speak with a counselor.

Staff and faculty can contact Faculty and Staff Assistance Program at (951) 781-0510 or (800) 266-0510 for confidential counseling, referral, or other resources.

This is an unprecedented event. Additional changes might need to be made as the situation continues to evolve. Please refer to UCRs COVID-19 website for the latest information."
20-Mar-20,369,Riverside,"Dear Colleagues,

Due to the campus closure, the following interim guidance regarding delivery location is effective through 4/30/2020; all other standard procurement policies still apply. 

Normally, goods purchased by the University should be delivered to Central Receiving located at 3401 Watkins Drive, Riverside, CA 92521. 

In response to the COVID-19 and the campus closure, many UCR employees have been required to work remotely.  Various needs have arisen where low value items must be ordered to facilitate the remote work and delivered to an off-campus location (e.g. the employees home). 

To document these exceptions to policy, please obtain the Department Heads (or designees) approval before requesting items be delivered to a non-University location. 

The approval can be obtained via e-mail and should be retained for audit purposes (e.g. uploaded into eBuy as an attachment to the DAPO attachment, retained with PCard supporting documentation, etc.). 

Departments should ensure appropriate internal controls are in place to track these purchases, their location, and the approval. A copy of the packing slip should be uploaded to the eBuy PO for audit purposes. If purchased with PCard, the packing slip should be retained with other supporting documentation.  

Please note:

If ordering through eCatalog, some suppliers will only ship to the department delivery address on file.   In situations where an alternate delivery address is required, a standard DAPO should be created.
The following university owned items are not permitted to be sent to homes:
Chemicals of any kind
Inventorial Equipment (i.e. items costing $5K including tax)
Lost, stolen, or damaged goods should immediately be reported to your department financial manager.
Please consult with the Vice Chancellor of Research & Economic Development (VCRED) before taking any research materials off- campus (e.g. to homes).
All items delivered to off-campus locations must be returned to regular place of business once the campus closure is lifted.
Receiving Services continues to receive inbound packages and deliveries between 8am to 4pm. Although regular campus delivery service will be modified during the campus closure, critical items and research related items will be delivered to campus departments as needed. Departments are encouraged to cancel/postpone non-essential deliveries to campus during the closure. For additional information, please contact Receiving Services. "
24-Mar-20,164,Riverside,"Attention Valued Student: 

If you do not have off-campus access to a device and/or internet that supports remote teaching and learning  such as a laptop, desktop, or tablet  we request that you take time now to apply to UCRs Loan2Learn (L2L) Program.

The L2L Program was launched in response to the Universitys transition to remote instruction for the entire spring quarter, in accordance with the revised Riverside County Public Health order. UC Riverside recognizes that the shift to remote learning is more burdensome to some students than others due to the inability to access campus resources, including laptop kiosks and student computer labs. 

We strongly urge you to take advantage of this program while it is available. If you believe you qualify for a complimentary loaner device, please fill out the UCR L2L Application Form (click here).

For more resources and information that support your academic success during this unprecedented time, please visit https://keeplearning.ucr.edu/.   

Enabling Your Continued Success"
25-Mar-20,751,Riverside,"Dear UCR Students:

We hope you are staying safe and getting needed rest after a challenging end to winter quarter. 

Over the past two weeks, we have collectively transformed the university into a primarily remote working and learning environment. This change has been nothing short of remarkable; and while there will be some bumps along the way, our campus communitys resiliency has helped make this unprecedented change possible. 

Despite our present circumstances, UCR will not be taking any shortcuts with the change to remote instruction: the same standards that define UCRs excellence will continue during these challenging times, and all of us remain focused on your continued academic progress. Your faculty is working around the clock to prepare and adjust spring quarter courses, while remaining committed to their groundbreaking research activities. In fact, several faculty members and students in the School of Medicine and across the university are on the frontlines treating patients and advancing research in the fight against the novel coronavirus.

We recognize that you have many questions and concerns as you head into the spring quarter, and we hope to address many of them below.

Tuition and Fees

We have been asked if spring quarter tuition and fees will be adjusted, so we write to clarify the University of Californias approach. Consistent with this letter issued by the UC Office of the President, all tuition and fees remain unchanged for students enrolled during spring quarter. 

We recognize there are continued concerns about campus-based fees during this period of uncertainty. While the current situation is unprecedented, students enrolled in off-campus instructional programs such as the Education Abroad Program or UCDC, for example, are assessed campus-based fees even if they are not physically present on the campus. Thus, remote instruction is determined to be analogous to those off-campus arrangements.

Separate from the tuition and fees described above, UCR is reviewing course materials and services fees to determine if these can be waived for the spring quarter. We plan to finalize those decisions next week so student billing can be appropriately adjusted.

Faculty and Teaching Assistants

Faculty members and TAs will hold virtual office hours and implement a range of approaches that foster communication and promote opportunities for student/faculty collaboration that are the heart of the academy. While the classroom experience will be different this spring, your instructors will prioritize academic enrichment; meaningful interaction, connections, and mentorship; and a strong focus on academic rigor. Additionally, academic support services such as tutoring and supplemental instruction will remain available through the spring quarter.

Laboratories and Performance-Based Courses

Developing remote laboratories and performance-based courses is a significant challenge, and faculty members are working with campus experts to satisfy learning objectives. We are consulting with peer universities across the nation to apply best practices in planning remote labs and courses. Each course will develop the academic and technical skills necessary for the growth and development of our students. 

Instructional Quality 

We are making substantial new investments in technology and other tools to support remote learning at a scale never seen before at UC and to ensure that the courses you take in spring quarter will achieve their learning objectives, as they would in any other quarter. The same UCR faculty, lecturers and teaching assistants who deliver in-person instruction will evaluate your work in spring 2020. 

On-Campus Housing and Other Services

Consistent with state and county public health orders, we strongly encourage students to return home, if it is safe to do so. We understand that some of you must remain on campus for various reasons. You are welcome to stay and we will continue to provide services in a modified manner to protect healthy and safety.

Student Health, Counseling and Psychological Services, RPantry, and other functions remain available for all students even through the closure.

Financial Aid

The Office of Financial Aid remains committed to supporting you during the spring quarter. The office will continue its operations remotely and is available to serve students by email. If you make any changes to your course schedule or living arrangements, you may submit a revision request in RWeb for your spring financial aid package to be adjusted accordingly.

Finally, we will continue to monitor conditions to ensure that every student has the ability to persist under these challenging and unprecedented circumstances, and we will share further adjustments as information becomes available. In the meantime, please take care of yourselves and stay healthy."
26-Mar-20,432,Riverside,"Dear UCR Student,

As we continue to navigate the impact of COVID-19 and the challenges each of you might be feeling at this time, UCR will be implementing additional changes to the spring 2020 late payment penalties and additional fees. Please read the following carefully:
$100 Late Payment Fee will not be assessed to any student for spring 2020.
Students utilizing the Deferred Payment Plan (DPP) will not be charged a late fee for March, April, or May (spring 2020 quarter).
Students with non-tuition and housing charges (i.e. parking, library, etc.) will not be charged the Student Business Services late fee for March, April, or May (spring 2020 quarter).
Students in housing will not be charged a housing payment late fee for March, April, or May (spring 2020 quarter).
Students in housing will not be charged the spring 2020 housing activity fee.
New registration holds for delinquent accounts will not be placed until April 16, 2020. Students with outstanding charges for the Spring 2020 quarter only will be able to make registration adjustments for spring 2020 through the end of drop/add via self-service. Delinquent Holds for outstanding charges from a previous quarter will remain in place.
Course material fees will be adjusted for courses that, in this new learning environment, do not require the equipment or other educational resources traditionally covered by the fee. Of the approximately 280 course material fees typically assessed, 8 courses will retain these fees because the educational resources will still be provided to support the student-learning experience. Please allow the first week of instruction for these adjustments to be made to your student account. The Registrars website will be updated to reflect which course material fees remain in effect for spring.
All changes are in effect for spring 2020 only.

For guidance on tuition and fees beyond those listed above, please reference the communication released March 25, 2020, to all students.


If you find you are in a position that you cannot continue attendance for spring 2020, please ensure to follow standard graduate and undergraduate cancellation and withdrawal procedures, which can be found on the respective websites:
Graduate students, please reference the Graduate Divisions website.
Undergraduate students, please reference the Registrars website.


Additionally, please contact the following departments or individuals for information or assistance on any loan, billing, or enrollment questions you may have:

For loan questions, contact Financial Aid.
Email: finaid@ucr.edu
Website: financialaid.ucr.edu

For billing questions, contact Student Business Services.
Email: sbsofc@ucr.edu
Website: sbs.ucr.edu

For enrollment questions, contact your academic adviser.

Your Highlander Family
UC Riverside"
31-Mar-20,243,Riverside,"Dear Highlanders,

As many of you know, registration for UCR Summer Sessions begins on April 1. Normally UCR hosts around 600 in-person classes during multiple sessions that run from June to September, helping to make our campus a vibrant place to be in summer.

This year, campuses like ours are facing the risk and uncertainty posed by the COVID-19 crisis  including the possibility that we will be unable to return to in-person instruction for summer. With registration now upon us, and being aware of the advanced planning that both faculty and students must make to participate in summer session classes, UCR and other UC campuses must decide now whether to continue remote instruction into summer.

After consulting with campus leadership, including the Chair and Vice Chair of the Academic Senate, and checking in with colleagues at other UC campuses, we have decided to continue remote instruction through summer 2020. 

Making this decision now will enable students to register for classes with the knowledge they need to make related plans for summer, including residential and employment decisions, and will give faculty substantial lead time to plan for remote instruction. We believe this is the best way to support our students after spring quarter, especially those whose progress to degree may be affected by their ability to access summer courses.

Summer Sessions will be working with the academic departments during the next week to update the summer schedule of classes to accommodate remote instruction. "
2-Apr-20,101,Riverside,"Dear Campus Community:
 

The Riverside County Public Health Officer has issued a revised public health order, extending the current physical closure of the UC Riverside campus for all but essential personnel supporting critical university functions through June 19, 2020.
 
As announced earlier this week, we are continuing with remote learning through the Spring quarter and summer session.
 
Please continue to monitor UCRs COVID-19 website, email, and social media channels for additional updates.
 
Thank you for your continued patience and flexibility as we continue our educational mission while prioritizing the health and safety of our community."
3-Apr-20,372,Riverside,"Dear UCR Community,

On April 1st, Riverside County extended the school closure order through at least June 19th. Unfortunately, this will preclude any of our commencement exercises from taking place as currently scheduled and configured. While we share the disappointment of our students and their families, we appreciate the Countys leadership and share their commitment to protect the health and safety of our community.

Last year, Chancellor Wilcox asked us to co-chair a broadly representative working group on commencement (see membership below) to address capacity, resource demands, and a desire to make graduation a memorable, enjoyable experience for all. The Chancellor has asked the working group to discuss how we might honor and celebrate our graduates while complying with the amended County closure order.

We will convene the working group next week to review the current situation, discuss options, and submit recommendations to Chancellor Wilcox by April 15th. As UCR adjusts to the instructional, operational, and financial challenges of our new reality, we remain committed to stakeholder consultation and open communication. Ultimately, our goal is to appropriately recognize the accomplishments of our graduating students and we welcome your input on how to achieve this goal.

Please take this online survey if youd like to provide input or feedback to the Commencement Working Group."
3-Apr-20,380,Riverside,"Dear Campus Community,
 
We are writing to inform all students that we are taking immediate action to protect our classes from what is called Zoombombing, which, unfortunately, is taking place in organizations around the world, including our own campus. 
 
Online Zoom classes and other community virtual spaces have been disrupted by both people who hack into these spaces from outside the campus, as well as people who exist within these spaces, who use racist, sexist, homophobic, ablist, and other vile discriminatory language that interrupts our learning experience and social psychological wellbeing. 
 
We are deeply saddened whenever our students and faculty have to witness such despicable acts anywhere on campus, but particularly in this virtual classroom space that is so new to many in our community. You have all worked tirelessly to successfully make the transition to remote learning and have done so quickly to maintain our students academic progress.
 
We thank the wonderful faculty, students, and staff who have already skillfully and immediately disabled such presence in real time as it occurs. We have been working diligently with faculty on remote learning issues, and will inform instructors with any new protocols to prevent this type of disruption and disturbance while attending classes online. We will also be vigilant in determining who was responsible for these actions and applying appropriate disciplinary action.
 
XCITE is working to update teaching and student resources on the keepteaching.ucr.edu and keeplearning.ucr.edu sites as well as provide faculty, instructors, and TAs with tools to keep unwanted users out of the virtual classroom environment. 
 
However, we know that across campuses, including our own, these actions are not limited to hackers and occasionally come from within the student population.
 
If you come across this type of conduct in a virtual classroom, please refer it immediately to Student Conduct & Academic Integrity Programs (conduct@ucr.edu).
 
Even in a remote environment we have a shared responsibility to retain our full commitment to UCRs Principles of Community. Please take the time to review the UCs Principles of Equity and Inclusion during COVID-19, available here. 

Thank you for your continued support, patience, and collaboration during such a disruptive time in our community. "
